Time (s),Channel 1 (V),Channel 2 (V)
-7.431081632653062233e-05,3.272365521929876397e+00,3.266631074470507379e+00
-7.428081632653061076e-05,3.276116623991863985e+00,3.255471624479279402e+00
-7.425081632653059919e-05,3.276116623991863985e+00,3.255471624479279402e+00
-7.422081632653061473e-05,3.268614419867887921e+00,3.259191441143022061e+00
-7.419081632653060315e-05,3.272365521929876397e+00,3.248031991151793640e+00
-7.416081632653061869e-05,3.268614419867887921e+00,3.259191441143022061e+00
-7.413081632653060712e-05,3.268614419867887921e+00,3.255471624479279402e+00
-7.410081632653059555e-05,3.268614419867887921e+00,3.255471624479279402e+00
-7.407081632653061108e-05,3.276116623991863985e+00,3.255471624479279402e+00
-7.404081632653059951e-05,3.264863317805900333e+00,3.259191441143022061e+00
-7.401081632653061504e-05,3.261112215743912746e+00,3.244312174488050982e+00
-7.398081632653060347e-05,3.268614419867887921e+00,3.259191441143022061e+00
-7.395081632653061900e-05,3.261112215743912746e+00,3.251751807815536743e+00
-7.392081632653060743e-05,3.272365521929876397e+00,3.262911257806764720e+00
-7.389081632653059586e-05,3.276116623991863985e+00,3.244312174488050982e+00
-7.386081632653061140e-05,3.264863317805900333e+00,3.248031991151793640e+00
-7.383081632653059982e-05,3.268614419867887921e+00,3.255471624479279402e+00
-7.380081632653061536e-05,3.276116623991863985e+00,3.255471624479279402e+00
-7.377081632653060379e-05,3.268614419867887921e+00,3.233152724496823005e+00
-7.374081632653061932e-05,3.276116623991863985e+00,3.244312174488050982e+00
-7.371081632653060775e-05,3.272365521929876397e+00,3.248031991151793640e+00
-7.368081632653059618e-05,3.264863317805900333e+00,3.266631074470507379e+00
-7.365081632653061171e-05,3.272365521929876397e+00,3.251751807815536743e+00
-7.362081632653060014e-05,3.276116623991863985e+00,3.259191441143022061e+00
-7.359081632653061567e-05,3.268614419867887921e+00,3.251751807815536743e+00
-7.356081632653060410e-05,3.276116623991863985e+00,3.251751807815536743e+00
-7.353081632653061964e-05,3.276116623991863985e+00,3.259191441143022061e+00
-7.350081632653060807e-05,3.276116623991863985e+00,3.274070707797992696e+00
-7.347081632653059649e-05,3.283618828115839161e+00,3.270350891134250038e+00
-7.344081632653061203e-05,3.294872134301802813e+00,3.277790524461735799e+00
-7.341081632653060046e-05,3.291121032239815225e+00,3.281510341125478458e+00
-7.338081632653061599e-05,3.291121032239815225e+00,3.285230157789221117e+00
-7.335081632653060442e-05,3.283618828115839161e+00,3.281510341125478458e+00
-7.332081632653061995e-05,3.291121032239815225e+00,3.274070707797992696e+00
-7.329081632653060838e-05,3.291121032239815225e+00,3.274070707797992696e+00
-7.326081632653059681e-05,3.283618828115839161e+00,3.277790524461735799e+00
-7.323081632653061235e-05,3.294872134301802813e+00,3.285230157789221117e+00
-7.320081632653060077e-05,3.302374338425778877e+00,3.285230157789221117e+00
-7.317081632653061631e-05,3.302374338425778877e+00,3.292669791116706435e+00
-7.314081632653060474e-05,3.306125440487766465e+00,3.281510341125478458e+00
-7.311081632653062027e-05,3.302374338425778877e+00,3.296389607780449538e+00
-7.308081632653060870e-05,3.309876542549754941e+00,3.288949974452963776e+00
-7.305081632653059713e-05,3.309876542549754941e+00,3.300109424444192197e+00
-7.302081632653061266e-05,3.306125440487766465e+00,3.285230157789221117e+00
-7.299081632653060109e-05,3.317378746673730117e+00,3.288949974452963776e+00
-7.296081632653061662e-05,3.313627644611742529e+00,3.300109424444192197e+00
-7.293081632653060505e-05,3.313627644611742529e+00,3.292669791116706435e+00
-7.290081632653062059e-05,3.272365521929876397e+00,3.248031991151793640e+00
-7.287081632653060902e-05,3.279867726053851573e+00,3.259191441143022061e+00
-7.284081632653059744e-05,3.287369930177827637e+00,3.277790524461735799e+00
-7.281081632653061298e-05,3.283618828115839161e+00,3.259191441143022061e+00
-7.278081632653060141e-05,3.283618828115839161e+00,3.274070707797992696e+00
-7.275081632653061694e-05,3.287369930177827637e+00,3.270350891134250038e+00
-7.272081632653060537e-05,3.276116623991863985e+00,3.262911257806764720e+00
-7.269081632653062090e-05,3.272365521929876397e+00,3.240592357824308323e+00
-7.266081632653060933e-05,3.276116623991863985e+00,3.262911257806764720e+00
-7.263081632653059776e-05,3.287369930177827637e+00,3.262911257806764720e+00
-7.260081632653061329e-05,3.276116623991863985e+00,3.259191441143022061e+00
-7.257081632653060172e-05,3.276116623991863985e+00,3.262911257806764720e+00
-7.254081632653061726e-05,3.268614419867887921e+00,3.255471624479279402e+00
-7.251081632653060569e-05,3.264863317805900333e+00,3.248031991151793640e+00
-7.248081632653062122e-05,3.264863317805900333e+00,3.244312174488050982e+00
-7.245081632653060965e-05,3.257361113681924270e+00,3.244312174488050982e+00
-7.242081632653059808e-05,3.268614419867887921e+00,3.248031991151793640e+00
-7.239081632653061361e-05,3.268614419867887921e+00,3.248031991151793640e+00
-7.236081632653060204e-05,3.276116623991863985e+00,3.251751807815536743e+00
-7.233081632653061757e-05,3.268614419867887921e+00,3.251751807815536743e+00
-7.230081632653060600e-05,3.268614419867887921e+00,3.248031991151793640e+00
-7.227081632653062154e-05,3.257361113681924270e+00,3.248031991151793640e+00
-7.224081632653060997e-05,3.268614419867887921e+00,3.248031991151793640e+00
-7.221081632653059839e-05,3.264863317805900333e+00,3.251751807815536743e+00
-7.218081632653061393e-05,3.264863317805900333e+00,3.248031991151793640e+00
-7.215081632653060236e-05,3.261112215743912746e+00,3.251751807815536743e+00
-7.212081632653061789e-05,3.264863317805900333e+00,3.248031991151793640e+00
-7.209081632653060632e-05,3.261112215743912746e+00,3.236872541160565664e+00
-7.206081632653062185e-05,3.268614419867887921e+00,3.248031991151793640e+00
-7.203081632653061028e-05,3.264863317805900333e+00,3.244312174488050982e+00
-7.200081632653059871e-05,3.261112215743912746e+00,3.240592357824308323e+00
-7.197081632653061424e-05,3.268614419867887921e+00,3.236872541160565664e+00
-7.194081632653060267e-05,3.264863317805900333e+00,3.236872541160565664e+00
-7.191081632653061821e-05,3.272365521929876397e+00,3.236872541160565664e+00
-7.188081632653060664e-05,3.261112215743912746e+00,3.248031991151793640e+00
-7.185081632653062217e-05,3.261112215743912746e+00,3.255471624479279402e+00
-7.182081632653061060e-05,3.272365521929876397e+00,3.244312174488050982e+00
-7.179081632653059903e-05,3.276116623991863985e+00,3.244312174488050982e+00
-7.176081632653061456e-05,3.279867726053851573e+00,3.251751807815536743e+00
-7.173081632653060299e-05,3.272365521929876397e+00,3.262911257806764720e+00
-7.170081632653061852e-05,3.268614419867887921e+00,3.255471624479279402e+00
-7.167081632653060695e-05,3.283618828115839161e+00,3.274070707797992696e+00
-7.164081632653059538e-05,3.291121032239815225e+00,3.281510341125478458e+00
-7.161081632653061092e-05,3.294872134301802813e+00,3.274070707797992696e+00
-7.158081632653059934e-05,3.294872134301802813e+00,3.277790524461735799e+00
-7.155081632653061488e-05,3.294872134301802813e+00,3.277790524461735799e+00
-7.152081632653060331e-05,3.306125440487766465e+00,3.285230157789221117e+00
-7.149081632653061884e-05,3.294872134301802813e+00,3.277790524461735799e+00
-7.146081632653060727e-05,3.291121032239815225e+00,3.281510341125478458e+00
-7.143081632653059570e-05,3.291121032239815225e+00,3.285230157789221117e+00
-7.140081632653061123e-05,3.302374338425778877e+00,3.277790524461735799e+00
-7.137081632653059966e-05,3.302374338425778877e+00,3.285230157789221117e+00
-7.134081632653061519e-05,3.306125440487766465e+00,3.285230157789221117e+00
-7.131081632653060362e-05,3.302374338425778877e+00,3.292669791116706435e+00
-7.128081632653061916e-05,3.321129848735717704e+00,3.296389607780449538e+00
-7.125081632653060759e-05,3.317378746673730117e+00,3.296389607780449538e+00
-7.122081632653059601e-05,3.324880950797706181e+00,3.303829241107934855e+00
-7.119081632653061155e-05,3.321129848735717704e+00,3.296389607780449538e+00
-7.116081632653059998e-05,3.324880950797706181e+00,3.296389607780449538e+00
-7.113081632653061551e-05,3.313627644611742529e+00,3.292669791116706435e+00
-7.110081632653060394e-05,3.276116623991863985e+00,3.251751807815536743e+00
-7.107081632653061947e-05,3.291121032239815225e+00,3.266631074470507379e+00
-7.104081632653060790e-05,3.298623236363791289e+00,3.277790524461735799e+00
-7.101081632653059633e-05,3.294872134301802813e+00,3.259191441143022061e+00
-7.098081632653061186e-05,3.279867726053851573e+00,3.259191441143022061e+00
-7.095081632653060029e-05,3.298623236363791289e+00,3.266631074470507379e+00
-7.092081632653061583e-05,3.279867726053851573e+00,3.266631074470507379e+00
-7.089081632653060426e-05,3.272365521929876397e+00,3.262911257806764720e+00
-7.086081632653061979e-05,3.279867726053851573e+00,3.251751807815536743e+00
-7.083081632653060822e-05,3.272365521929876397e+00,3.266631074470507379e+00
-7.080081632653059665e-05,3.268614419867887921e+00,3.259191441143022061e+00
-7.077081632653061218e-05,3.283618828115839161e+00,3.262911257806764720e+00
-7.074081632653060061e-05,3.276116623991863985e+00,3.251751807815536743e+00
-7.071081632653061614e-05,3.264863317805900333e+00,3.259191441143022061e+00
-7.068081632653060457e-05,3.261112215743912746e+00,3.251751807815536743e+00
-7.065081632653062011e-05,3.272365521929876397e+00,3.251751807815536743e+00
-7.062081632653060854e-05,3.257361113681924270e+00,3.262911257806764720e+00
-7.059081632653059696e-05,3.268614419867887921e+00,3.259191441143022061e+00
-7.056081632653061250e-05,3.264863317805900333e+00,3.266631074470507379e+00
-7.053081632653060093e-05,3.272365521929876397e+00,3.255471624479279402e+00
-7.050081632653061646e-05,3.257361113681924270e+00,3.255471624479279402e+00
-7.047081632653060489e-05,3.261112215743912746e+00,3.251751807815536743e+00
-7.044081632653062042e-05,3.268614419867887921e+00,3.251751807815536743e+00
-7.041081632653060885e-05,3.268614419867887921e+00,3.240592357824308323e+00
-7.038081632653059728e-05,3.261112215743912746e+00,3.248031991151793640e+00
-7.035081632653061281e-05,3.264863317805900333e+00,3.259191441143022061e+00
-7.032081632653060124e-05,3.261112215743912746e+00,3.248031991151793640e+00
-7.029081632653061678e-05,3.264863317805900333e+00,3.244312174488050982e+00
-7.026081632653060521e-05,3.257361113681924270e+00,3.248031991151793640e+00
-7.023081632653062074e-05,3.264863317805900333e+00,3.244312174488050982e+00
-7.020081632653060917e-05,3.264863317805900333e+00,3.251751807815536743e+00
-7.017081632653059760e-05,3.253610011619936682e+00,3.248031991151793640e+00
-7.014081632653061313e-05,3.253610011619936682e+00,3.255471624479279402e+00
-7.011081632653060156e-05,3.264863317805900333e+00,3.251751807815536743e+00
-7.008081632653061709e-05,3.272365521929876397e+00,3.244312174488050982e+00
-7.005081632653060552e-05,3.261112215743912746e+00,3.236872541160565664e+00
-7.002081632653062106e-05,3.268614419867887921e+00,3.244312174488050982e+00
-6.999081632653060948e-05,3.257361113681924270e+00,3.240592357824308323e+00
-6.996081632653059791e-05,3.257361113681924270e+00,3.251751807815536743e+00
-6.993081632653061345e-05,3.264863317805900333e+00,3.255471624479279402e+00
-6.990081632653060188e-05,3.276116623991863985e+00,3.266631074470507379e+00
-6.987081632653061741e-05,3.279867726053851573e+00,3.281510341125478458e+00
-6.984081632653060584e-05,3.294872134301802813e+00,3.285230157789221117e+00
-6.981081632653062137e-05,3.291121032239815225e+00,3.274070707797992696e+00
-6.978081632653060980e-05,3.291121032239815225e+00,3.274070707797992696e+00
-6.975081632653059823e-05,3.294872134301802813e+00,3.281510341125478458e+00
-6.972081632653061376e-05,3.302374338425778877e+00,3.270350891134250038e+00
-6.969081632653060219e-05,3.298623236363791289e+00,3.274070707797992696e+00
-6.966081632653061773e-05,3.298623236363791289e+00,3.288949974452963776e+00
-6.963081632653060616e-05,3.298623236363791289e+00,3.285230157789221117e+00
-6.960081632653062169e-05,3.302374338425778877e+00,3.300109424444192197e+00
-6.957081632653061012e-05,3.298623236363791289e+00,3.288949974452963776e+00
-6.954081632653059855e-05,3.294872134301802813e+00,3.292669791116706435e+00
-6.951081632653061408e-05,3.302374338425778877e+00,3.296389607780449538e+00
-6.948081632653060251e-05,3.313627644611742529e+00,3.285230157789221117e+00
-6.945081632653061804e-05,3.313627644611742529e+00,3.296389607780449538e+00
-6.942081632653060647e-05,3.309876542549754941e+00,3.300109424444192197e+00
-6.939081632653062201e-05,3.317378746673730117e+00,3.292669791116706435e+00
-6.936081632653061043e-05,3.321129848735717704e+00,3.307549057771677514e+00
-6.933081632653059886e-05,3.306125440487766465e+00,3.292669791116706435e+00
-6.930081632653061440e-05,3.272365521929876397e+00,3.255471624479279402e+00
-6.927081632653060283e-05,3.283618828115839161e+00,3.266631074470507379e+00
-6.924081632653061836e-05,3.306125440487766465e+00,3.285230157789221117e+00
-6.921081632653060679e-05,3.291121032239815225e+00,3.281510341125478458e+00
-6.918081632653059522e-05,3.276116623991863985e+00,3.270350891134250038e+00
-6.915081632653061075e-05,3.272365521929876397e+00,3.259191441143022061e+00
-6.912081632653059918e-05,3.279867726053851573e+00,3.262911257806764720e+00
-6.909081632653061471e-05,3.279867726053851573e+00,3.262911257806764720e+00
-6.906081632653060314e-05,3.276116623991863985e+00,3.266631074470507379e+00
-6.903081632653061868e-05,3.279867726053851573e+00,3.274070707797992696e+00
-6.900081632653060711e-05,3.294872134301802813e+00,3.259191441143022061e+00
-6.897081632653059553e-05,3.268614419867887921e+00,3.251751807815536743e+00
-6.894081632653061107e-05,3.268614419867887921e+00,3.266631074470507379e+00
-6.891081632653059950e-05,3.268614419867887921e+00,3.255471624479279402e+00
-6.888081632653061503e-05,3.276116623991863985e+00,3.255471624479279402e+00
-6.885081632653060346e-05,3.272365521929876397e+00,3.259191441143022061e+00
-6.882081632653061899e-05,3.264863317805900333e+00,3.248031991151793640e+00
-6.879081632653060742e-05,3.272365521929876397e+00,3.248031991151793640e+00
-6.876081632653059585e-05,3.264863317805900333e+00,3.248031991151793640e+00
-6.873081632653061138e-05,3.272365521929876397e+00,3.240592357824308323e+00
-6.870081632653059981e-05,3.257361113681924270e+00,3.251751807815536743e+00
-6.867081632653061535e-05,3.264863317805900333e+00,3.244312174488050982e+00
-6.864081632653060378e-05,3.268614419867887921e+00,3.259191441143022061e+00
-6.861081632653061931e-05,3.272365521929876397e+00,3.251751807815536743e+00
-6.858081632653060774e-05,3.264863317805900333e+00,3.259191441143022061e+00
-6.855081632653059617e-05,3.272365521929876397e+00,3.248031991151793640e+00
-6.852081632653061170e-05,3.268614419867887921e+00,3.244312174488050982e+00
-6.849081632653060013e-05,3.261112215743912746e+00,3.251751807815536743e+00
-6.846081632653061566e-05,3.272365521929876397e+00,3.240592357824308323e+00
-6.843081632653060409e-05,3.276116623991863985e+00,3.251751807815536743e+00
-6.840081632653061963e-05,3.257361113681924270e+00,3.236872541160565664e+00
-6.837081632653060805e-05,3.264863317805900333e+00,3.251751807815536743e+00
-6.834081632653059648e-05,3.257361113681924270e+00,3.251751807815536743e+00
-6.831081632653061202e-05,3.272365521929876397e+00,3.248031991151793640e+00
-6.828081632653060045e-05,3.261112215743912746e+00,3.255471624479279402e+00
-6.825081632653061598e-05,3.268614419867887921e+00,3.255471624479279402e+00
-6.822081632653060441e-05,3.264863317805900333e+00,3.255471624479279402e+00
-6.819081632653061994e-05,3.261112215743912746e+00,3.240592357824308323e+00
-6.816081632653060837e-05,3.276116623991863985e+00,3.266631074470507379e+00
-6.813081632653059680e-05,3.279867726053851573e+00,3.266631074470507379e+00
-6.810081632653061233e-05,3.272365521929876397e+00,3.266631074470507379e+00
-6.807081632653060076e-05,3.276116623991863985e+00,3.274070707797992696e+00
-6.804081632653061630e-05,3.276116623991863985e+00,3.266631074470507379e+00
-6.801081632653060473e-05,3.279867726053851573e+00,3.266631074470507379e+00
-6.798081632653062026e-05,3.279867726053851573e+00,3.277790524461735799e+00
-6.795081632653060869e-05,3.279867726053851573e+00,3.255471624479279402e+00
-6.792081632653059712e-05,3.279867726053851573e+00,3.270350891134250038e+00
-6.789081632653061265e-05,3.272365521929876397e+00,3.255471624479279402e+00
-6.786081632653060108e-05,3.276116623991863985e+00,3.255471624479279402e+00
